"MONTH_ID","PROV_ID","USER_ID","SERVICE_TYPE","STDEV_CDR_NUM","VAR_CDR_NUM","STDEV_CALLING_CDR_NUM","VAR_CALLING_CDR_NUM","STDEV_CALL_DURATION","VAR_CALL_DURATION","STDEV_CALLING_DURATION","VAR_CALLING_DURATION","STDEV_MOBILE_TIME","VAR_MOBILE_TIME","STDEV_CALLING_MOBILE_TIME","VAR_CALLING_MOBILE_TIME","CALL_DAYS","CALLING_DAYS","CALLED_DAYS","LAST_CALL_TIME","LAST_CALLING_TIME","CALL_DURA_LAST7","CALL_DURA_FIRST20","CALL_DURA_FIRST7","CALL_DURA_LAST20","CALL_RING","CALLING_RING","CALLED_RING","UNICOM_MOBILE_RING","OTHER_MOBILE_RING","UNICOM_FX_RING","OTHER_FX_RING","VALID_CALL_RING","VALID_UNICOM_MOBILE_RING","VALID_OTHER_MOBILE_RING","VALID_UNICOM_FX_RING","VALID_OTHER_FX_RING","CELLID_NUM","CALLING_CELLID_NUM","CALLED_CELLID_NUM","BUSY_CALL_RING","BUSY_CELLID_NUM","BUSY_CALL_DURA","BUSY_CDR_NUM","BUSY_MOBILE_TIME","EASY_CALL_RING","EASY_CELLID_NUM","EASY_CALL_DURA","EASY_CDR_NUM","EASY_MOBILE_TIME","BUSY_CALLING_RING","BUSY_CALLING_CELLID_NUM","BUSY_CALLING_DURA","BUSY_CALLING_CDR_NUM","BUSY_CALLING_MOBILE_TIME","EASY_CALLING_RING","EASY_CALLING_CELLID_NUM","EASY_CALLING_DURA","EASY_CALLING_CDR_NUM","EASY_CALLING_MOBILE_TIME","CALLING_MOBILE_PHONE_CDR","CALLING_TELE_PHONE_CDR","CALLING_UNICOM_PHONE_CDR","CALLING_FX_CDR","CALLING_MOBILE_PHONE_DURA","CALLING_TELE_PHONE_DURA","CALLING_UNICOM_PHONE_DURA","CALLING_FX_DURA","CALLED_MOBILE_PHONE_CDR","CALLED_TELE_PHONE_CDR","CALLED_UNICOM_PHONE_CDR","CALLED_FX_CDR","CALLED_MOBILE_PHONE_DURA","CALLED_TELE_PHONE_DURA","CALLED_UNICOM_PHONE_DURA","CALLED_FX_DURA","LOCAL_CALLING_MOBILE_CDR","LOCAL_CALLING_TELE_CDR","LOCAL_CALLING_UNICOM_CDR","LOCAL_CALLING_FX_CDR","LOCAL_CALLING_MOBILE_DURA","LOCAL_CALLING_TELE_DURA","LOCAL_CALLING_UNICOM_DURA","LOCAL_CALLING_FX_DURA"
"201508","079","1069924","30AAAAAA","6.643996","0.973111","3.886927","1.013981","586.315138","1.153537","466.307536","1.235388","13.049162","1.072027","9.587819","1.144814","29","24","25","20150831222031","20150831222031","5132","9608","3797","11160","40","21","32","7","27","0","5","6","0","6","0","0","29","14","21","34","14","10651","117","238","22","19","4089","81","115","19","9","7594","57","154","11","8","1465","35","47","79","9","4","3","8500","198","361","1213","60","17","13","5","2887","508","1361","213","37","2","2","3","3047","56","42","1213"
"201508","079","1164224","30AAAAAA","4.685977","0.393673","2.459664","0.536969","527.411441","0.517807","230.418061","0.658398","10.095486","0.441411","4.464451","0.553592","31","31","31","20150831192235","20150831192235","11086","20489","6771","26674","43","23","36","2","34","0","3","9","1","8","0","0","89","45","65","36","76","20516","236","453","21","28","11059","133","256","19","38","7080","91","162","13","13","3769","51","88","86","5","47","1","4936","722","4447","39","135","28","53","2","12271","2299","5541","90","77","2","2","1","4301","592","68","39"
"201508","079","1049518","30AAAAAA","12.006502","0.517666","8.615138","0.606976","1914.76344","0.795583","1722.517485","1.028151","36.649818","0.693194","32.266225","0.903571","31","31","31","20150831232638","20150831203949","14785","59824","27302","48490","103","80","62","10","84","0","8","29","2","24","0","3","108","85","64","90","86","47730","492","1065","49","51","26879","227","574","70","67","32764","308","716","40","35","19172","132","391","252","118","25","40","17579","10371","8053","15957","167","96","10","5","13393","7524","1632","317","131","91","0","14","7135","4581","0","600"
"201508","079","1161876","30AAAAAA","8.052739","1.051934","4.694217","1.185408","722.862752","0.96809","526.558289","1.141219","15.176175","0.916894","10.053011","1.03426","29","25","28","20150831172449","20150831172449","2174","19480","6750","17114","54","30","40","8","37","0","6","6","2","3","0","1","73","40","52","44","50","16274","155","356","18","36","5380","67","124","24","31","10592","77","215","10","14","943","22","28","47","4","39","8","8859","224","1895","490","76","11","25","8","7120","863","1068","967","32","3","26","8","3819","136","1188","490"
"201508","079","1045737","30AAAAAA","10.031688","0.394147","4.447169","0.475387","1283.731475","0.883583","731.968348","1.390466","24.795732","0.643237","13.780198","0.977543","31","31","31","20150831170607","20150831145958","9864","35175","7904","39021","91","51","78","11","78","0","1","18","4","14","0","0","44","22","39","74","34","26242","515","726","50","20","18797","274","469","41","16","11842","184","298","29","10","4477","106","139","163","23","104","1","7646","1103","7570","33","393","54","48","1","16882","8094","3547","32","109","2","97","1","4039","156","7169","33"
"201508","079","1090984","30AAAAAA","17.273041","0.395761","11.295298","0.505273","1361.268258","0.489097","974.731188","0.678112","29.330546","0.425677","20.695453","0.58483","31","31","31","20150831232042","20150831201826","24375","61905","28373","60795","205","138","180","23","166","0","8","51","5","45","0","2","254","178","160","180","179","61982","984","1532","101","132","24298","369","604","120","126","33325","516","816","69","88","11235","177","281","433","162","85","19","28427","10192","4573","2127","379","185","74","24","24273","11092","3451","3161","313","111","50","12","18256","5325","2195","1369"
"201508","079","1097478","30AAAAAA","3.759095","0.712508","1.833108","0.780768","808.833234","0.752838","574.665923","0.986956","14.812904","0.721973","10.09126","0.935883","29","23","29","20150831192937","20150831192937","9626","21531","11686","20959","31","19","28","3","28","0","0","6","0","6","0","0","23","11","18","26","19","12743","83","256","17","9","18414","70","339","15","6","4340","28","86","11","7","9052","26","162","39","15","0","0","5440","7952","0","0","76","15","8","0","9055","8342","368","0","32","2","0","0","4254","798","0","0"
"201508","079","1148368","30AAAAAA","8.018312","0.871556","4.669047","0.902682","1331.975826","0.919238","821.974598","0.856593","26.044001","0.901177","15.596438","0.843837","30","29","24","20150831220108","20150831220108","6393","37077","17875","29460","73","51","51","5","62","0","7","9","0","9","0","0","43","24","31","51","28","12862","126","279","46","26","30608","150","588","33","17","7487","61","155","31","13","20341","89","381","138","5","3","5","26453","266","558","586","98","9","16","8","12058","1821","1563","392","89","4","3","2","16729","245","558","53"
"201508","079","1037211","30AAAAAA","5.165321","0.618243","2.302783","0.654713","904.137803","1.232066","134.305784","0.741738","15.623697","0.938633","3.338671","0.681841","31","29","31","20150831155806","20150831155806","8989","13760","3649","19820","49","31","32","1","34","0","4","5","0","4","0","0","64","37","47","38","33","8498","150","222","24","44","14251","109","294","23","20","3570","66","94","14","23","1681","36","48","62","28","0","4","3421","1411","0","185","108","30","1","1","14968","1850","23","67","22","26","0","2","1147","1230","0","175"
"201508","079","1071214","30AAAAAA","6.9258","0.86923","3.586598","0.880919","956.508898","1.158318","731.042668","1.342594","18.664127","1.048167","13.478622","1.20962","31","28","30","20150831224541","20150831224541","12609","12990","4736","22085","45","27","37","6","36","0","2","8","1","7","0","0","49","28","43","33","34","8992","142","223","31","29","16607","105","329","18","19","2769","53","76","17","17","12477","61","236","102","3","7","1","13491","1325","220","106","109","8","12","1","8675","719","589","167","88","1","6","0","8512","85","188","0"
"201508","079","1046187","30AAAAAA","1.732051","0.57735","0.481922","0.385537","144.219671","0.802936","92.440137","0.5715","2.896642","0.627606","1.780898","0.508828","26","4","25","20150831141410","20150826154436","1117","3553","1010","3737","30","3","30","2","28","0","1","0","0","0","0","0","26","4","25","24","21","3509","57","87","13","11","1161","21","33","3","4","647","5","14","0","0","0","0","0","5","0","0","1","647","0","0","444","66","2","5","1","3639","95","289","257","5","0","0","1","647","0","0","444"
"201508","079","1062565","30AAAAAA","13.428037","0.426943","9.368733","0.586729","1738.863956","0.412012","1252.9506","0.653809","34.462575","0.398486","24.677904","0.61645","31","31","31","20150831223536","20150831223536","29784","101049","32494","100996","166","104","125","15","131","0","16","29","4","23","0","2","191","118","124","142","160","79042","712","1689","67","63","51791","263","992","92","94","37615","363","814","41","44","21793","132","427","207","127","122","35","28264","9051","17712","6691","193","128","129","24","33871","13592","20795","3889","87","40","43","25","10741","3212","2519","4945"
"201508","079","1111924","30AAAAAA","3.34149","0.672783","1.359739","0.679869","380.738049","0.921289","301.033496","1.542386","7.214569","0.759428","5.136038","1.217824","30","23","27","20150831181732","20150831181732","2802","9596","3218","9268","34","14","30","5","29","0","0","4","0","4","0","0","43","18","34","26","28","6818","95","164","22","27","5580","54","121","13","12","1898","25","44","8","13","2591","21","53","43","2","1","0","4354","93","42","0","72","5","26","0","5659","477","1773","0","12","2","1","0","764","93","42","0"
"201508","079","1046994","30AAAAAA","6.158238","0.846393","3.736887","0.862359","518.737452","0.916944","331.119095","0.887719","11.611221","0.874611","7.28411","0.858825","29","27","26","20150831184433","20150831184433","5602","10804","2627","13779","54","30","36","5","32","0","18","9","1","7","0","2","77","57","40","48","56","9926","141","242","20","33","6480","70","143","23","41","6024","76","140","15","22","4047","41","89","94","3","10","20","7638","476","494","2108","62","4","5","23","4320","278","270","1467","74","2","8","20","6585","104","367","2108"
"201508","079","200064553","30AAAAAA","3.449954","0.495132","1.343269","0.688856","272.124585","0.599223","245.923455","0.755177","5.466005","0.489729","4.288746","0.720798","31","20","31","20150831191821","20150831130219","4562","9516","2523","11870","62","12","56","6","53","0","3","2","0","2","0","0","5","3","5","48","4","9364","135","225","30","4","4714","81","121","9","3","5694","30","102","6","2","819","9","17","34","1","1","3","5682","42","49","740","157","11","6","2","6795","529","172","50","3","0","1","0","112","0","49","0"
"201508","079","1053514","30AAAAAA","5.609194","0.597543","3.908953","0.659068","950.442577","0.900949","780.695404","1.056767","18.309116","0.805082","14.577576","0.937361","31","29","30","20150831194454","20150831115753","11602","21101","7763","25606","67","52","39","8","51","0","8","16","0","15","0","1","77","55","47","50","54","19473","189","427","42","36","13230","102","278","37","37","11892","108","255","34","26","9532","64","196","137","11","9","15","16815","1038","1470","2101","96","14","6","3","8547","927","1375","430","38","11","4","6","3176","1038","895","1185"
"201508","079","1036724","30AAAAAA","6.932257","0.308321","4.347305","0.360338","4003.165694","0.661973","3139.848556","0.929109","68.261235","0.610178","53.004408","0.853134","31","31","31","20150831200023","20150831200023","46771","140696","47607","146790","84","44","72","8","69","0","6","16","1","15","0","0","83","54","52","63","54","114703","404","2111","47","47","72764","293","1357","36","39","62079","214","1135","25","29","42683","160","791","275","80","16","2","57982","42046","4477","21","251","39","21","7","68223","10718","2871","664","235","77","4","2","40521","41702","396","21"
"201508","079","1176749","30AAAAAA","1.800482","0.694923","1.057246","0.667734","306.409307","0.972307","150.461199","0.847271","6.013071","0.918664","2.852069","0.760552","22","12","21","20150830131842","20150826114722","594","6339","2742","4712","35","15","23","3","27","0","4","0","0","0","0","0","23","11","17","30","22","5090","47","108","8","7","1843","10","36","13","10","1732","17","37","2","2","399","2","8","13","3","0","2","842","239","0","716","23","8","4","3","3669","557","533","43","6","0","0","0","295","0","0","0"
"201508","079","1086505","30AAAAAA","3.480584","0.642251","2.195445","0.699997","586.465518","1.104992","589.606031","1.118122","10.30654","0.856576","10.076606","0.959677","31","22","30","20150831192313","20150829163205","1823","14630","4202","12431","56","27","47","3","49","0","4","6","0","6","0","0","24","15","15","50","21","6978","115","188","23","10","9475","53","185","22","15","3878","50","94","9","2","7723","19","137","55","9","4","0","10625","525","88","0","76","15","5","4","3782","921","73","147","12","0","0","0","1147","0","0","0"
"201508","079","1050117","30AAAAAA","6.260635","0.455872","4.507278","0.589737","908.336125","0.775781","872.02615","1.047254","16.574043","0.599784","15.727859","0.865187","30","28","30","20150831180021","20150831165845","6966","28160","9725","26562","87","62","59","12","69","0","4","11","1","10","0","0","78","55","46","66","62","9103","270","318","43","27","26023","142","511","40","43","4152","127","145","34","21","19163","87","364","128","31","52","0","15195","5477","2564","0","105","29","59","5","5210","1186","5156","324","93","15","49","0","3117","3512","1609","0"
"201508","079","1059691","30AAAAAA","3.129199","0.560723","1.30874","0.641539","619.63472","0.881011","417.480997","1.161218","10.947229","0.747498","7.225374","1.020533","31","25","30","20150831130642","20150830112820","3905","17898","4696","17862","46","17","39","3","37","0","4","3","0","3","0","0","21","12","17","36","19","14373","113","299","21","10","7430","60","155","12","10","3913","31","82","11","4","5075","20","95","44","4","3","3","5941","2734","313","444","86","14","2","3","6439","2715","1010","250","39","1","3","3","3072","84","313","444"
"201508","079","1099814","30AAAAAA","8.353376","0.709919","5.988508","0.626704","1135.29044","0.871602","898.850219","0.903569","22.542404","0.810878","17.527883","0.821619","30","18","30","20150831213831","20150818191432","3150","35926","16412","24640","51","37","42","5","45","0","0","13","0","13","0","0","60","34","42","40","38","23256","233","509","35","35","15820","120","325","30","22","11691","115","252","22","21","6215","57","132","118","46","6","0","10087","6851","899","0","132","44","5","0","13208","5220","2742","0","111","46","6","0","9596","6851","899","0"
"201508","079","1045014","30AAAAAA","4.100149","0.78633","1.91796","0.776317","488.393096","0.832623","105.070676","0.877309","9.612054","0.766774","2.679048","0.799014","28","17","26","20150831155400","20150829182717","3576","12848","4152","13525","54","23","48","2","35","0","1","3","1","2","0","0","19","14","11","43","14","8625","90","193","29","12","7799","56","158","17","11","1297","26","36","11","7","739","16","21","29","3","5","0","1562","185","87","0","56","9","6","1","7119","1266","124","124","25","2","5","0","1376","149","87","0"
"201508","079","1039521","30AAAAAA","9.219303","0.437625","6.005183","0.533004","1082.989946","0.515137","712.379531","0.631579","21.276095","0.464206","13.900799","0.564308","30","30","30","20150831192040","20150831130104","16221","46849","13171","51337","67","40","62","6","60","0","0","16","1","15","0","0","139","89","93","55","104","37147","396","815","40","60","25923","236","560","29","62","19634","207","431","26","43","14204","131","308","175","152","11","0","18584","14458","796","0","196","89","8","0","20631","7092","1378","0","158","152","11","0","17272","14458","796","0"
"201508","079","200062009","30AAAAAA","10.104243","0.672171","4.660593","0.74998","1562.335165","0.791793","802.537374","0.885733","30.344673","0.752548","15.224508","0.839146","31","28","31","20150831205723","20150831182646","16576","44592","12809","50820","85","48","68","6","73","0","4","11","0","11","0","0","84","46","69","69","69","46363","319","932","40","39","14805","147","318","36","37","20694","122","405","21","15","4676","52","103","139","29","1","3","21494","3548","50","76","241","44","5","3","29884","5361","487","105","35","6","1","3","3291","1601","50","76"
"201508","079","200061267","30AAAAAA","18.878824","0.470831","11.203073","0.599819","3826.17481","0.589163","2515.220483","0.755937","69.592287","0.541778","45.907295","0.706968","31","31","31","20150831220456","20150831215635","67296","134026","40520","166174","231","141","178","14","217","0","3","39","4","35","0","1","271","175","196","191","222","114516","832","2334","124","112","86806","411","1648","107","136","60570","382","1202","80","68","42576","197","811","336","156","87","10","46342","30135","26669","864","365","207","92","11","45441","37192","15543","1375","200","109","86","10","28789","21970","26653","864"
"201508","079","200063158","30AAAAAA","14.128583","0.527035","7.955498","0.597812","709.273031","0.61773","409.446509","0.677115","19.595314","0.578952","11.028205","0.634366","26","26","26","20150826111514","20150826111514","1566","28287","10143","20839","82","65","58","6","71","0","5","24","3","21","0","0","146","99","90","69","116","21810","500","631","43","66","8043","197","249","54","79","10925","246","314","35","41","4797","100","138","225","82","34","2","9201","4200","2113","110","249","80","17","3","9408","3836","739","165","200","77","27","2","8186","3173","1148","110"
"201508","079","1067793","30AAAAAA","6.372091","0.806265","3.767156","0.693342","620.38289","1.076692","258.460591","1.029997","12.309738","0.86531","5.910185","0.795092","31","30","25","20150831193511","20150831193511","3689","14173","6569","12423","32","20","25","0","25","0","6","7","0","7","0","0","41","30","28","29","30","9295","133","227","14","22","8567","112","214","16","21","4445","75","116","13","16","3083","88","107","106","53","0","5","5720","1464","0","368","47","21","0","13","6792","1974","0","2570","100","52","0","2","3454","1451","0","58"
"201508","079","1048697","30AAAAAA","8.298791","0.591408","3.967349","0.593057","1458.838952","0.680265","750.591206","0.890235","26.763581","0.622876","13.499913","0.767642","31","29","30","20150831214157","20150831214157","13432","53048","11474","56266","66","52","47","8","55","0","3","12","2","10","0","0","174","97","123","57","126","29240","277","626","30","87","37240","158","706","46","74","13308","139","293","17","41","11143","55","217","159","17","15","3","15594","2741","4008","2108","214","12","14","1","34934","2405","4377","313","127","7","1","1","6471","424","15","25"
"201508","079","1116131","30AAAAAA","8.291264","0.607634","4.751034","0.635039","581.066702","0.729924","402.132505","0.901193","13.813911","0.671209","8.977947","0.789591","31","27","31","20150831203806","20150831133555","4878","19800","5999","19276","95","65","62","3","76","0","5","12","0","11","0","0","74","46","49","84","52","17204","295","449","31","36","7474","128","189","57","32","8576","143","222","19","23","3472","59","85","109","78","2","2","5877","5324","99","240","98","106","2","4","5296","6744","49","52","105","77","2","2","5662","5248","99","240"
"201508","079","1063102","30AAAAAA","8.750561","0.389193","5.050628","0.446067","1068.481141","0.501096","818.213568","0.7412","20.883703","0.444334","15.061926","0.62506","31","31","31","20150831210437","20150831201228","19395","46706","17869","51063","87","72","60","3","81","0","3","25","0","25","0","1","125","85","97","72","98","44623","462","974","54","69","21478","235","483","58","65","20521","225","456","42","46","13700","126","291","240","107","2","9","22473","11223","270","626","243","100","2","10","25177","5956","631","933","218","59","2","9","20252","5207","270","626"
"201508","079","200065505","30AAAAAA","2.560382","0.698286","1.739552","0.716286","341.965723","0.887838","218.060947","0.87491","6.872727","0.820624","4.334735","0.80557","24","21","17","20150831163011","20150831163011","887","8357","1997","8022","18","10","15","2","11","0","2","5","0","5","0","0","18","13","13","17","15","6353","61","139","7","9","2891","27","62","8","11","2907","31","64","6","5","2327","20","49","31","19","1","0","2733","2459","42","0","19","10","1","3","1834","1235","118","70","31","19","1","0","2733","2459","42","0"
"201508","079","1190420","30AAAAAA","10.540147","0.690792","6.551962","0.825878","706.36728","0.798446","489.80455","1.013319","16.195862","0.678475","11.389975","0.885231","31","30","31","20150831193348","20150831193142","6995","20430","5500","23936","84","52","56","7","66","0","2","15","2","12","0","0","51","38","28","63","43","15815","276","423","42","19","11610","197","317","36","30","7706","127","203","34","17","6795","111","183","172","25","13","0","8910","1901","2615","0","114","18","3","2","6538","3482","57","106","128","25","8","0","5496","1901","269","0"
"201508","079","1147839","30AAAAAA","4.500665","0.486135","3.287159","0.46744","522.25014","1.000232","403.529909","1.222818","9.843415","0.676598","7.267879","0.717529","31","31","24","20150831211501","20150831201251","7750","8436","2399","13913","39","29","23","4","30","0","4","11","2","8","0","1","35","26","25","36","22","8143","143","224","16","26","8043","144","227","28","18","6125","104","169","14","19","4105","114","145","163","19","30","5","9107","538","361","187","59","4","3","3","5351","177","113","315","112","16","30","1","2728","448","361","3"
"201508","079","1147679","30AAAAAA","8.324831","0.366576","5.239727","0.400999","456.522165","0.41667","344.272017","0.522152","11.591647","0.378652","8.39119","0.459372","31","30","31","20150831221917","20150831221730","8541","25424","7941","26998","79","62","57","6","57","0","4","23","2","20","0","0","78","62","53","69","53","20779","460","596","41","45","13186","244","353","53","42","11115","242","321","35","36","8665","150","227","331","17","26","7","17186","873","967","441","253","11","26","1","12031","572","985","21","298","17","26","7","13652","873","967","441"
"201508","079","1036874","30AAAAAA","5.469431","0.401783","1.989567","0.641083","306.773817","0.566239","104.69306","0.974358","8.013516","0.474082","2.84932","0.772246","31","29","31","20150831210743","20150831210743","3385","13410","4891","12200","190","51","173","16","158","0","11","3","0","3","0","0","17","8","15","128","12","9849","256","313","100","12","6946","166","211","36","8","2028","63","72","20","4","1088","27","35","71","5","6","4","2240","146","216","274","254","41","22","13","10611","1469","638","575","34","4","3","1","917","110","135","48"
"201508","079","1102245","30AAAAAA","4.942752","0.526548","3.084654","0.612976","515.218176","0.807797","225.207986","0.79443","10.551494","0.685737","5.127713","0.697189","31","31","31","20150831201325","20150831201325","3575","16197","5226","15518","53","37","39","2","47","0","1","7","0","6","0","0","81","51","55","45","76","13755","232","344","21","18","6017","59","133","33","48","7142","125","183","14","15","1646","31","45","75","73","3","1","4330","4107","129","21","58","64","4","0","5194","5314","92","0","75","73","3","1","4330","4107","129","21"
"201508","079","1159479","30AAAAAA","10.475779","0.317448","7.677961","0.406866","1348.307419","0.530729","1280.394757","0.728191","25.449221","0.427139","23.536497","0.603001","31","31","31","20150831205829","20150831205829","12226","66529","20631","62965","143","113","101","17","119","0","2","37","5","31","0","0","185","132","131","124","153","42569","719","1091","76","80","36186","304","756","100","106","26755","403","659","54","51","27753","182","551","360","69","151","1","27151","16304","10830","38","276","54","100","2","15712","2794","5433","226","208","51","132","1","12411","2350","7995","38"
"201508","079","1053547","30AAAAAA","6.078741","0.401793","3.499963","0.467667","326.431081","0.457621","220.270196","0.639421","8.062193","0.402461","4.981965","0.509706","31","31","31","20150831210328","20150831210328","3870","18243","6405","16255","74","58","52","1","70","0","1","21","0","20","0","0","107","75","76","53","77","11733","252","332","49","63","10380","217","289","37","44","5290","114","151","37","48","5389","118","152","196","30","0","0","8369","1970","0","0","197","35","2","1","8774","2276","269","17","139","17","0","0","5032","1394","0","0"
"201508","079","1140477","30AAAAAA","4.930949","0.470337","2.511161","0.568935","615.3256","0.698619","253.037909","0.777506","12.181424","0.609071","5.343361","0.679638","31","29","31","20150831202245","20150831143620","9369","17935","4246","23255","39","26","26","2","34","0","3","6","0","6","0","0","30","21","15","35","24","13250","182","319","18","11","14054","143","301","24","18","4625","67","117","9","7","4813","61","111","99","29","0","0","7585","1853","0","0","174","17","2","4","16141","1401","49","275","99","29","0","0","7585","1853","0","0"
"201508","079","1173041","30AAAAAA","5.885495","0.71506","3.932304","0.692086","1008.644585","1.055237","843.658696","1.069707","18.247193","0.910608","15.016017","0.941175","26","22","25","20150831212229","20150831203137","7920","16932","1526","23709","52","40","30","5","33","0","6","5","0","5","0","0","53","37","34","44","36","12335","138","275","19","28","12517","76","246","33","23","8022","79","173","16","21","9329","46","178","82","21","7","8","10302","4753","549","623","60","18","5","3","5833","1157","277","139","47","5","6","6","6883","536","240","519"
"201508","079","1069919","30AAAAAA","1.885618","0.707107","1.117257","0.654944","733.722982","1.226534","545.650752","1.09932","12.496666","1.086667","9.291573","1.012543","24","17","18","20150831214700","20150831214700","8936","5421","2153","12204","17","11","10","1","14","0","3","3","1","2","0","1","11","9","8","12","8","5626","34","112","9","7","8731","30","164","9","7","4587","19","86","6","5","3851","10","70","20","5","4","4","5773","2576","89","1684","13","1","7","14","1371","17","152","4379","0","4","0","4","0","1684","0","1684"
"201508","079","1058565","30AAAAAA","14.8549","0.296524","8.699157","0.351596","1516.570233","0.551927","1164.861237","0.759314","30.588573","0.419764","21.788359","0.560066","31","31","31","20150831231458","20150831222732","34734","50447","17411","70272","172","107","137","25","125","0","4","45","6","35","0","1","253","181","189","142","194","53350","968","1414","104","139","31831","585","845","94","141","31777","498","801","66","94","15780","269","405","512","99","60","10","32417","6649","2455","1837","464","89","120","4","22311","4335","5660","93","396","76","49","0","26488","3286","1860","0"
